t,q1,q2,q3,q4,q5,q6,q7,qp1,qp2,qp3,qp4,qp5,qp6,qp7,xd,yd,zd,vxd,vyd,vzd,wxd,wyd,wzd,x,y,z,vx,vy,vz,wx,wy,wz
0.0689738,1.61617e-05,-1.10903,6.15338e-06,2.21631,-3.11313e-05,0.611873,3.37261e-05,0.000462543,-0.0214219,0.000176575,-0.00739045,-0.00088978,0.0288123,0.000964245,0,0,0,-0.00807724,0,2.81251e-05,0,0,0,0.0699681,-0.0246,0.588057,0,0,0,0,0,0
0.0699739,1.66311e-05,-1.10906,6.33257e-06,2.2163,-3.20341e-05,0.611902,3.47044e-05,0.000469295,-0.0217309,0.00017918,-0.00750077,-0.000902696,0.0292317,0.00097826,0,0,0,-0.00819436,0,2.93664e-05,0,0,0,0.0699599,-0.0246,0.588057,0,0,0,0,0,0
0.070974,1.71072e-05,-1.10908,6.51438e-06,2.2163,-3.29498e-05,0.611932,3.56968e-05,0.000476049,-0.0220399,0.000181788,-0.00761124,-0.000915614,0.0296512,0.000992278,0,0,0,-0.00831147,0,3.06436e-05,0,0,0,0.0699516,-0.0246,0.588057,0,0,0,0,0,0
0.0719741,1.759e-05,-1.1091,6.6988e-06,2.21629,-3.38784e-05,0.611962,3.67032e-05,0.000482805,-0.0223488,0.000184397,-0.00772184,-0.000928532,0.0300707,0.0010063,0,0,0,-0.00842859,0,3.19574e-05,0,0,0,0.0699431,-0.0246,0.588057,0,0,0,0,0,0
0.0729742,1.80796e-05,-1.10912,6.88582e-06,2.21628,-3.482e-05,0.611992,3.77236e-05,0.000489562,-0.0226577,0.000187009,-0.00783258,-0.00094145,0.0304903,0.00102032,0,0,0,-0.0085457,0,3.33081e-05,0,0,0,0.0699346,-0.0246,0.588057,0,0,0,0,0,0
0.0740269,1.86025e-05,-1.10915,7.08558e-06,2.21627,-3.58254e-05,0.612025,3.88133e-05,0.000496676,-0.0229827,0.000189758,-0.00794927,-0.000955049,0.030932,0.00103508,0,0,0,-0.00866897,0,3.47705e-05,0,0,0,0.0699254,-0.0246,0.588057,0,0,0,0,0,0
0.075027,1.9106e-05,-1.10917,7.27798e-06,2.21626,-3.67934e-05,0.612056,3.98625e-05,0.00050344,-0.0232914,0.000192376,-0.00806035,-0.000967969,0.0313518,0.0010491,0,0,0,-0.00878609,0,3.61988e-05,0,0,0,0.0699167,-0.0246,0.588057,0,0,0,0,0,0
0.0760271,1.96162e-05,-1.10919,7.47299e-06,2.21626,-3.77744e-05,0.612088,4.09257e-05,0.000510204,-0.0236,0.000194994,-0.00817153,-0.000980889,0.0317716,0.00106312,0,0,0,-0.0089032,0,3.76658e-05,0,0,0,0.0699078,-0.0246,0.588057,0,0,0,0,0,0
0.0770272,2.01332e-05,-1.10922,7.67063e-06,2.21625,-3.87683e-05,0.61212,4.2003e-05,0.00051697,-0.0239086,0.000197614,-0.00828286,-0.000993811,0.0321915,0.00107715,0,0,0,-0.00902031,0,3.91719e-05,0,0,0,0.0698987,-0.0246,0.588057,0,0,0,0,0,0
0.0780273,2.0657e-05,-1.10924,7.87088e-06,2.21624,-3.97752e-05,0.612153,4.30942e-05,0.000523738,-0.0242171,0.000200236,-0.00839435,-0.00100673,0.0326114,0.00109118,0,0,0,-0.00913743,0,4.07175e-05,0,0,0,0.0698896,-0.0246,0.588058,0,0,0,0,0,0
0.0790274,2.11876e-05,-1.10927,8.07376e-06,2.21623,-4.07949e-05,0.612186,4.41996e-05,0.000530509,-0.0245255,0.000202861,-0.00850599,-0.00101966,0.0330315,0.00110521,0,0,0,-0.00925454,0,4.23034e-05,0,0,0,0.0698803,-0.0246,0.588058,0,0,0,0,0,0
0.0800275,2.17249e-05,-1.10929,8.27927e-06,2.21622,-4.18276e-05,0.612219,4.53189e-05,0.000537281,-0.0248338,0.000205487,-0.00861778,-0.00103258,0.0334516,0.00111924,0,0,0,-0.00937165,0,4.39298e-05,0,0,0,0.069871,-0.0246,0.588058,0,0,0,0,0,0
0.0810276,2.2269e-05,-1.10932,8.48741e-06,2.21621,-4.28732e-05,0.612253,4.64523e-05,0.000544056,-0.025142,0.000208116,-0.00872972,-0.0010455,0.0338718,0.00113327,0,0,0,-0.00948876,0,4.55974e-05,0,0,0,0.0698615,-0.0246,0.588058,0,0,0,0,0,0
